Student ID,Student Name,Feedback,Score,Sentiment
2715,Student_2715,Nothing special about the sessions,0,Neutral
2717,Student_2717,The teaching was poor and bad,-2,Negative
2718,Student_2718,The course was okay,0,Neutral
2720,Student_2720,It was fine overall,0,Neutral
2721,Student_2721,It was an average experience,0,Neutral
2722,Student_2722,It was an average experience,0,Neutral
2723,Student_2723,The class was normal,0,Neutral
2724,Student_2724,I had a terrible experience,-1,Negative
2725,Student_2725,Bad explanation and poor support,-1,Negative
2726,Student_2726,I had a terrible experience,-1,Negative
2727,Student_2727,The class was normal,0,Neutral
2728,Student_2728,I had a terrible experience,-1,Negative
2729,Student_2729,It was fine overall,0,Neutral
2730,Student_2730,Bad explanation and poor support,-1,Negative
2732,Student_2732,I hate the scheduling system,-1,Negative
2733,Student_2733,The course was okay,0,Neutral
2734,Student_2734,It was fine overall,0,Neutral
2735,Student_2735,The teaching was poor and bad,-2,Negative
2736,Student_2736,The course content was awful,-1,Negative
2739,Student_2739,It was an average experience,0,Neutral
2740,Student_2740,I had a terrible experience,-1,Negative
2743,Student_2743,The class was normal,0,Neutral
2745,Student_2745,Bad explanation and poor support,-1,Negative
2746,Student_2746,The class was normal,0,Neutral
2748,Student_2748,I hate the scheduling system,-1,Negative
2750,Student_2750,Bad explanation and poor support,-1,Negative
2751,Student_2751,The course content was awful,-1,Negative
2756,Student_2756,The teaching was poor and bad,-2,Negative
2757,Student_2757,I hate the scheduling system,-1,Negative
2758,Student_2758,Bad explanation and poor support,-1,Negative
2759,Student_2759,The class was normal,0,Neutral
2760,Student_2760,It was fine overall,0,Neutral
2761,Student_2761,The course was okay,0,Neutral
2762,Student_2762,I had a terrible experience,-1,Negative
2763,Student_2763,It was fine overall,0,Neutral
2764,Student_2764,The course content was awful,-1,Negative
2768,Student_2768,The teaching was poor and bad,-2,Negative
2769,Student_2769,It was an average experience,0,Neutral
2770,Student_2770,Bad explanation and poor support,-1,Negative
2771,Student_2771,Nothing special about the sessions,0,Neutral
2772,Student_2772,The teaching was poor and bad,-2,Negative
2774,Student_2774,The course was okay,0,Neutral
2775,Student_2775,It was an average experience,0,Neutral
2777,Student_2777,It was an average experience,0,Neutral
2778,Student_2778,The class was normal,0,Neutral
2780,Student_2780,The class was normal,0,Neutral
2781,Student_2781,The course content was awful,-1,Negative
2782,Student_2782,The course was okay,0,Neutral
2783,Student_2783,The class was normal,0,Neutral
2784,Student_2784,The course was okay,0,Neutral
2786,Student_2786,The course was okay,0,Neutral
2787,Student_2787,The course was okay,0,Neutral
2790,Student_2790,The class was normal,0,Neutral
2791,Student_2791,Nothing special about the sessions,0,Neutral
2792,Student_2792,I hate the scheduling system,-1,Negative
2793,Student_2793,I hate the scheduling system,-1,Negative
2794,Student_2794,It was fine overall,0,Neutral
2795,Student_2795,Bad explanation and poor support,-1,Negative
2796,Student_2796,The course was okay,0,Neutral
2798,Student_2798,It was fine overall,0,Neutral
2803,Student_2803,The teaching was poor and bad,-2,Negative
2804,Student_2804,I hate the scheduling system,-1,Negative
2805,Student_2805,The class was normal,0,Neutral
2807,Student_2807,Bad explanation and poor support,-1,Negative
2809,Student_2809,It was an average experience,0,Neutral
2810,Student_2810,Bad explanation and poor support,-1,Negative
2812,Student_2812,The course content was awful,-1,Negative
2813,Student_2813,The course was okay,0,Neutral
2814,Student_2814,The course content was awful,-1,Negative
2815,Student_2815,The class was normal,0,Neutral
2818,Student_2818,The course was okay,0,Neutral
2819,Student_2819,It was fine overall,0,Neutral
2820,Student_2820,The course was okay,0,Neutral
2821,Student_2821,Bad explanation and poor support,-1,Negative
2822,Student_2822,The class was normal,0,Neutral
2824,Student_2824,I hate the scheduling system,-1,Negative
2825,Student_2825,The class was normal,0,Neutral
2826,Student_2826,It was fine overall,0,Neutral
2827,Student_2827,The class was normal,0,Neutral
2828,Student_2828,It was an average experience,0,Neutral
2829,Student_2829,Bad explanation and poor support,-1,Negative
2831,Student_2831,It was fine overall,0,Neutral
2832,Student_2832,The teaching was poor and bad,-2,Negative
2833,Student_2833,The teaching was poor and bad,-2,Negative
2834,Student_2834,The course was okay,0,Neutral
2835,Student_2835,I hate the scheduling system,-1,Negative
2836,Student_2836,It was fine overall,0,Neutral
2837,Student_2837,Nothing special about the sessions,0,Neutral
2838,Student_2838,It was an average experience,0,Neutral
2840,Student_2840,The course was okay,0,Neutral
2842,Student_2842,The teaching was poor and bad,-2,Negative
2843,Student_2843,The teaching was poor and bad,-2,Negative
2844,Student_2844,I hate the scheduling system,-1,Negative
2845,Student_2845,The course content was awful,-1,Negative
2846,Student_2846,It was fine overall,0,Neutral
2848,Student_2848,The class was normal,0,Neutral
2849,Student_2849,I had a terrible experience,-1,Negative
2850,Student_2850,The teaching was poor and bad,-2,Negative
2851,Student_2851,I hate the scheduling system,-1,Negative
2852,Student_2852,The course content was awful,-1,Negative
2853,Student_2853,The course was okay,0,Neutral
2854,Student_2854,The teaching was poor and bad,-2,Negative
2855,Student_2855,I had a terrible experience,-1,Negative
2857,Student_2857,I had a terrible experience,-1,Negative
2858,Student_2858,The teaching was poor and bad,-2,Negative
2859,Student_2859,The course content was awful,-1,Negative
2861,Student_2861,It was an average experience,0,Neutral
2862,Student_2862,The course was okay,0,Neutral
2863,Student_2863,The course was okay,0,Neutral
2864,Student_2864,It was fine overall,0,Neutral
2865,Student_2865,Nothing special about the sessions,0,Neutral
2866,Student_2866,The course was okay,0,Neutral
2867,Student_2867,The course was okay,0,Neutral
2869,Student_2869,The course was okay,0,Neutral
2871,Student_2871,I hate the scheduling system,-1,Negative
2872,Student_2872,The course was okay,0,Neutral
2873,Student_2873,The course content was awful,-1,Negative
2875,Student_2875,Bad explanation and poor support,-1,Negative
2876,Student_2876,Bad explanation and poor support,-1,Negative
2877,Student_2877,It was an average experience,0,Neutral
2878,Student_2878,It was an average experience,0,Neutral
2879,Student_2879,It was an average experience,0,Neutral
2882,Student_2882,The course content was awful,-1,Negative
2883,Student_2883,The course content was awful,-1,Negative
2885,Student_2885,The course content was awful,-1,Negative
2886,Student_2886,Nothing special about the sessions,0,Neutral
2887,Student_2887,The course content was awful,-1,Negative
2889,Student_2889,I hate the scheduling system,-1,Negative
2891,Student_2891,The course content was awful,-1,Negative
2892,Student_2892,It was an average experience,0,Neutral
2893,Student_2893,The teaching was poor and bad,-2,Negative
2894,Student_2894,I had a terrible experience,-1,Negative
2895,Student_2895,The teaching was poor and bad,-2,Negative
2896,Student_2896,Nothing special about the sessions,0,Neutral
2898,Student_2898,Nothing special about the sessions,0,Neutral
2899,Student_2899,I had a terrible experience,-1,Negative
2900,Student_2900,I hate the scheduling system,-1,Negative
2901,Student_2901,The teaching was poor and bad,-2,Negative
2902,Student_2902,I had a terrible experience,-1,Negative
2903,Student_2903,Bad explanation and poor support,-1,Negative
2905,Student_2905,The course content was awful,-1,Negative
2907,Student_2907,The course content was awful,-1,Negative
2908,Student_2908,Bad explanation and poor support,-1,Negative
2909,Student_2909,It was fine overall,0,Neutral
2910,Student_2910,The teaching was poor and bad,-2,Negative
2911,Student_2911,It was an average experience,0,Neutral
2912,Student_2912,Nothing special about the sessions,0,Neutral
2913,Student_2913,The course content was awful,-1,Negative
2918,Student_2918,Nothing special about the sessions,0,Neutral
2920,Student_2920,Nothing special about the sessions,0,Neutral
2922,Student_2922,It was an average experience,0,Neutral
2925,Student_2925,It was an average experience,0,Neutral
2926,Student_2926,The class was normal,0,Neutral
2927,Student_2927,The course content was awful,-1,Negative
2928,Student_2928,The course was okay,0,Neutral
2929,Student_2929,The class was normal,0,Neutral
2930,Student_2930,Bad explanation and poor support,-1,Negative
2931,Student_2931,Bad explanation and poor support,-1,Negative
2932,Student_2932,I hate the scheduling system,-1,Negative
2934,Student_2934,It was an average experience,0,Neutral
2935,Student_2935,Nothing special about the sessions,0,Neutral
2937,Student_2937,The teaching was poor and bad,-2,Negative
2938,Student_2938,I hate the scheduling system,-1,Negative
2939,Student_2939,It was fine overall,0,Neutral
2943,Student_2943,The course content was awful,-1,Negative
2944,Student_2944,It was fine overall,0,Neutral
2945,Student_2945,It was an average experience,0,Neutral
2946,Student_2946,It was fine overall,0,Neutral
2948,Student_2948,I hate the scheduling system,-1,Negative
2949,Student_2949,The class was normal,0,Neutral
2950,Student_2950,I had a terrible experience,-1,Negative
2951,Student_2951,I had a terrible experience,-1,Negative
2952,Student_2952,The class was normal,0,Neutral
2953,Student_2953,I had a terrible experience,-1,Negative
2954,Student_2954,The teaching was poor and bad,-2,Negative
2956,Student_2956,It was an average experience,0,Neutral
2957,Student_2957,It was an average experience,0,Neutral
2958,Student_2958,The course was okay,0,Neutral
2959,Student_2959,I had a terrible experience,-1,Negative
2961,Student_2961,The class was normal,0,Neutral
2962,Student_2962,It was an average experience,0,Neutral
2963,Student_2963,The course content was awful,-1,Negative
2964,Student_2964,The course content was awful,-1,Negative
2965,Student_2965,I had a terrible experience,-1,Negative
2966,Student_2966,Nothing special about the sessions,0,Neutral
2967,Student_2967,I hate the scheduling system,-1,Negative
2968,Student_2968,The course was okay,0,Neutral
2969,Student_2969,It was fine overall,0,Neutral
2971,Student_2971,The teaching was poor and bad,-2,Negative
2972,Student_2972,The class was normal,0,Neutral
2973,Student_2973,It was fine overall,0,Neutral
2976,Student_2976,Nothing special about the sessions,0,Neutral
2977,Student_2977,I hate the scheduling system,-1,Negative
2978,Student_2978,The class was normal,0,Neutral
2981,Student_2981,Nothing special about the sessions,0,Neutral
2983,Student_2983,It was an average experience,0,Neutral
2986,Student_2986,The course content was awful,-1,Negative
2987,Student_2987,The class was normal,0,Neutral
2988,Student_2988,The teaching was poor and bad,-2,Negative
2989,Student_2989,I had a terrible experience,-1,Negative
2990,Student_2990,Nothing special about the sessions,0,Neutral
2992,Student_2992,It was fine overall,0,Neutral
2994,Student_2994,I hate the scheduling system,-1,Negative
2996,Student_2996,It was fine overall,0,Neutral
2999,Student_2999,Nothing special about the sessions,0,Neutral
3000,Student_3000,The course was okay,0,Neutral
3003,Student_3003,It was fine overall,0,Neutral
3005,Student_3005,The teaching was poor and bad,-2,Negative
3006,Student_3006,The course was okay,0,Neutral
3007,Student_3007,Nothing special about the sessions,0,Neutral
3009,Student_3009,I had a terrible experience,-1,Negative
3010,Student_3010,The course content was awful,-1,Negative
3013,Student_3013,The class was normal,0,Neutral
3016,Student_3016,It was an average experience,0,Neutral
3017,Student_3017,It was fine overall,0,Neutral
3018,Student_3018,The course was okay,0,Neutral
3019,Student_3019,Nothing special about the sessions,0,Neutral
3021,Student_3021,The course was okay,0,Neutral
3023,Student_3023,I had a terrible experience,-1,Negative
3025,Student_3025,The teaching was poor and bad,-2,Negative
3027,Student_3027,It was fine overall,0,Neutral
3028,Student_3028,The course content was awful,-1,Negative
3030,Student_3030,Bad explanation and poor support,-1,Negative
3032,Student_3032,I had a terrible experience,-1,Negative
3034,Student_3034,It was fine overall,0,Neutral
3035,Student_3035,It was fine overall,0,Neutral
3036,Student_3036,It was an average experience,0,Neutral
3037,Student_3037,It was fine overall,0,Neutral
3038,Student_3038,It was fine overall,0,Neutral
3039,Student_3039,I had a terrible experience,-1,Negative
3040,Student_3040,I had a terrible experience,-1,Negative
3041,Student_3041,I hate the scheduling system,-1,Negative
3042,Student_3042,The course was okay,0,Neutral
3048,Student_3048,The course was okay,0,Neutral
3049,Student_3049,Bad explanation and poor support,-1,Negative
3051,Student_3051,The course content was awful,-1,Negative
3052,Student_3052,The class was normal,0,Neutral
3053,Student_3053,I hate the scheduling system,-1,Negative
3054,Student_3054,The teaching was poor and bad,-2,Negative
3056,Student_3056,Bad explanation and poor support,-1,Negative
3057,Student_3057,The class was normal,0,Neutral
3058,Student_3058,Bad explanation and poor support,-1,Negative
3059,Student_3059,The teaching was poor and bad,-2,Negative
3061,Student_3061,It was an average experience,0,Neutral
3062,Student_3062,The course content was awful,-1,Negative
3065,Student_3065,Bad explanation and poor support,-1,Negative
3067,Student_3067,The course content was awful,-1,Negative
3068,Student_3068,Nothing special about the sessions,0,Neutral
3069,Student_3069,I hate the scheduling system,-1,Negative
3071,Student_3071,The class was normal,0,Neutral
3074,Student_3074,The class was normal,0,Neutral
3075,Student_3075,I had a terrible experience,-1,Negative
3077,Student_3077,I had a terrible experience,-1,Negative
3079,Student_3079,It was an average experience,0,Neutral
3080,Student_3080,The teaching was poor and bad,-2,Negative
3081,Student_3081,Bad explanation and poor support,-1,Negative
3083,Student_3083,The teaching was poor and bad,-2,Negative
3085,Student_3085,Nothing special about the sessions,0,Neutral
3086,Student_3086,The teaching was poor and bad,-2,Negative
3087,Student_3087,The teaching was poor and bad,-2,Negative
3089,Student_3089,Bad explanation and poor support,-1,Negative
3091,Student_3091,It was fine overall,0,Neutral
3092,Student_3092,Bad explanation and poor support,-1,Negative
3098,Student_3098,Nothing special about the sessions,0,Neutral
3101,Student_3101,The class was normal,0,Neutral
3102,Student_3102,I had a terrible experience,-1,Negative
3104,Student_3104,The course content was awful,-1,Negative
3105,Student_3105,Bad explanation and poor support,-1,Negative
3106,Student_3106,Nothing special about the sessions,0,Neutral
3107,Student_3107,It was an average experience,0,Neutral
3109,Student_3109,The teaching was poor and bad,-2,Negative
3112,Student_3112,It was fine overall,0,Neutral
3113,Student_3113,I hate the scheduling system,-1,Negative
3114,Student_3114,The course content was awful,-1,Negative
3115,Student_3115,Nothing special about the sessions,0,Neutral
3119,Student_3119,Bad explanation and poor support,-1,Negative
3120,Student_3120,Nothing special about the sessions,0,Neutral
3121,Student_3121,I had a terrible experience,-1,Negative
3122,Student_3122,I had a terrible experience,-1,Negative
3123,Student_3123,Bad explanation and poor support,-1,Negative
3124,Student_3124,I hate the scheduling system,-1,Negative
3125,Student_3125,The teaching was poor and bad,-2,Negative
3126,Student_3126,The teaching was poor and bad,-2,Negative
3127,Student_3127,Nothing special about the sessions,0,Neutral
3129,Student_3129,It was an average experience,0,Neutral
3130,Student_3130,It was an average experience,0,Neutral
3131,Student_3131,I had a terrible experience,-1,Negative
3137,Student_3137,It was an average experience,0,Neutral
3138,Student_3138,I had a terrible experience,-1,Negative
3139,Student_3139,Nothing special about the sessions,0,Neutral
3141,Student_3141,The teaching was poor and bad,-2,Negative
3142,Student_3142,The course was okay,0,Neutral
3143,Student_3143,It was an average experience,0,Neutral
3144,Student_3144,It was an average experience,0,Neutral
3147,Student_3147,It was an average experience,0,Neutral
3148,Student_3148,The teaching was poor and bad,-2,Negative
3152,Student_3152,I had a terrible experience,-1,Negative
3153,Student_3153,It was an average experience,0,Neutral
3155,Student_3155,The teaching was poor and bad,-2,Negative
3156,Student_3156,I had a terrible experience,-1,Negative
3157,Student_3157,The teaching was poor and bad,-2,Negative
3158,Student_3158,I had a terrible experience,-1,Negative
3159,Student_3159,I had a terrible experience,-1,Negative
3161,Student_3161,I hate the scheduling system,-1,Negative
3164,Student_3164,The course content was awful,-1,Negative
3165,Student_3165,It was fine overall,0,Neutral
3166,Student_3166,I hate the scheduling system,-1,Negative
3167,Student_3167,It was fine overall,0,Neutral
3168,Student_3168,The teaching was poor and bad,-2,Negative
3169,Student_3169,The class was normal,0,Neutral
3170,Student_3170,I had a terrible experience,-1,Negative
3171,Student_3171,It was fine overall,0,Neutral
3172,Student_3172,Nothing special about the sessions,0,Neutral
3173,Student_3173,I hate the scheduling system,-1,Negative
3174,Student_3174,The course was okay,0,Neutral
3178,Student_3178,Nothing special about the sessions,0,Neutral
3179,Student_3179,The teaching was poor and bad,-2,Negative
3181,Student_3181,I hate the scheduling system,-1,Negative
3183,Student_3183,The teaching was poor and bad,-2,Negative
3184,Student_3184,Nothing special about the sessions,0,Neutral
3185,Student_3185,The course was okay,0,Neutral
3186,Student_3186,It was fine overall,0,Neutral
3187,Student_3187,The course was okay,0,Neutral
3188,Student_3188,The course was okay,0,Neutral
3189,Student_3189,The course content was awful,-1,Negative
3191,Student_3191,The class was normal,0,Neutral
3194,Student_3194,The course content was awful,-1,Negative
3196,Student_3196,It was an average experience,0,Neutral
3197,Student_3197,I hate the scheduling system,-1,Negative
3199,Student_3199,It was an average experience,0,Neutral
3200,Student_3200,The class was normal,0,Neutral
3201,Student_3201,I had a terrible experience,-1,Negative
3202,Student_3202,I had a terrible experience,-1,Negative
3203,Student_3203,I had a terrible experience,-1,Negative
3204,Student_3204,The course was okay,0,Neutral
3206,Student_3206,The course was okay,0,Neutral
3207,Student_3207,The course was okay,0,Neutral
3208,Student_3208,Bad explanation and poor support,-1,Negative
3209,Student_3209,I had a terrible experience,-1,Negative
3211,Student_3211,Bad explanation and poor support,-1,Negative
3212,Student_3212,The course content was awful,-1,Negative
3213,Student_3213,I hate the scheduling system,-1,Negative
3214,Student_3214,It was an average experience,0,Neutral
3215,Student_3215,I hate the scheduling system,-1,Negative
3216,Student_3216,Bad explanation and poor support,-1,Negative
3218,Student_3218,The class was normal,0,Neutral
3219,Student_3219,The teaching was poor and bad,-2,Negative
3220,Student_3220,Bad explanation and poor support,-1,Negative
3222,Student_3222,Nothing special about the sessions,0,Neutral
3223,Student_3223,The class was normal,0,Neutral
3224,Student_3224,I hate the scheduling system,-1,Negative
3225,Student_3225,Bad explanation and poor support,-1,Negative
3226,Student_3226,I hate the scheduling system,-1,Negative
3227,Student_3227,The teaching was poor and bad,-2,Negative
3228,Student_3228,It was fine overall,0,Neutral
3229,Student_3229,It was fine overall,0,Neutral
3230,Student_3230,It was an average experience,0,Neutral
3231,Student_3231,Nothing special about the sessions,0,Neutral
3234,Student_3234,I hate the scheduling system,-1,Negative
3235,Student_3235,The course was okay,0,Neutral
3236,Student_3236,The teaching was poor and bad,-2,Negative
3238,Student_3238,The teaching was poor and bad,-2,Negative
3239,Student_3239,It was an average experience,0,Neutral
3240,Student_3240,It was fine overall,0,Neutral
3243,Student_3243,I hate the scheduling system,-1,Negative
3244,Student_3244,I hate the scheduling system,-1,Negative
3245,Student_3245,The course content was awful,-1,Negative
3246,Student_3246,I hate the scheduling system,-1,Negative
3248,Student_3248,The class was normal,0,Neutral
3251,Student_3251,The course content was awful,-1,Negative
3252,Student_3252,It was fine overall,0,Neutral
3253,Student_3253,I hate the scheduling system,-1,Negative
3255,Student_3255,It was fine overall,0,Neutral
3256,Student_3256,Bad explanation and poor support,-1,Negative
3257,Student_3257,It was an average experience,0,Neutral
3258,Student_3258,The course content was awful,-1,Negative
3259,Student_3259,I had a terrible experience,-1,Negative
3260,Student_3260,Bad explanation and poor support,-1,Negative
3261,Student_3261,The class was normal,0,Neutral
3262,Student_3262,The class was normal,0,Neutral
3263,Student_3263,The teaching was poor and bad,-2,Negative
3264,Student_3264,Bad explanation and poor support,-1,Negative
3266,Student_3266,It was an average experience,0,Neutral
3267,Student_3267,The course content was awful,-1,Negative
3269,Student_3269,Bad explanation and poor support,-1,Negative
3270,Student_3270,I hate the scheduling system,-1,Negative
3271,Student_3271,It was an average experience,0,Neutral
3272,Student_3272,It was an average experience,0,Neutral
3273,Student_3273,The class was normal,0,Neutral
3274,Student_3274,I had a terrible experience,-1,Negative
3275,Student_3275,It was an average experience,0,Neutral
3276,Student_3276,I had a terrible experience,-1,Negative
3279,Student_3279,The class was normal,0,Neutral
3280,Student_3280,I hate the scheduling system,-1,Negative
3281,Student_3281,The course content was awful,-1,Negative
3283,Student_3283,Bad explanation and poor support,-1,Negative
3284,Student_3284,I hate the scheduling system,-1,Negative
3285,Student_3285,It was fine overall,0,Neutral
3287,Student_3287,The teaching was poor and bad,-2,Negative
3288,Student_3288,The class was normal,0,Neutral
3289,Student_3289,I had a terrible experience,-1,Negative
3290,Student_3290,It was an average experience,0,Neutral
3293,Student_3293,The class was normal,0,Neutral
3294,Student_3294,It was fine overall,0,Neutral
3295,Student_3295,The course content was awful,-1,Negative
3298,Student_3298,It was fine overall,0,Neutral
3299,Student_3299,Bad explanation and poor support,-1,Negative
3301,Student_3301,The course was okay,0,Neutral
3302,Student_3302,The class was normal,0,Neutral
3303,Student_3303,It was fine overall,0,Neutral
3305,Student_3305,The teaching was poor and bad,-2,Negative
3306,Student_3306,The course was okay,0,Neutral
3307,Student_3307,I had a terrible experience,-1,Negative
3311,Student_3311,It was an average experience,0,Neutral
3312,Student_3312,It was fine overall,0,Neutral
3313,Student_3313,Nothing special about the sessions,0,Neutral
3314,Student_3314,The teaching was poor and bad,-2,Negative
3315,Student_3315,The class was normal,0,Neutral
3316,Student_3316,It was an average experience,0,Neutral
3317,Student_3317,The course was okay,0,Neutral
3318,Student_3318,It was an average experience,0,Neutral
3321,Student_3321,The course was okay,0,Neutral
3322,Student_3322,The course was okay,0,Neutral
3324,Student_3324,Bad explanation and poor support,-1,Negative
3326,Student_3326,Bad explanation and poor support,-1,Negative
3330,Student_3330,Bad explanation and poor support,-1,Negative
3331,Student_3331,I hate the scheduling system,-1,Negative
3332,Student_3332,Bad explanation and poor support,-1,Negative
3334,Student_3334,The course was okay,0,Neutral
3336,Student_3336,The class was normal,0,Neutral
3337,Student_3337,It was an average experience,0,Neutral
3338,Student_3338,It was fine overall,0,Neutral
3339,Student_3339,The teaching was poor and bad,-2,Negative
3342,Student_3342,I hate the scheduling system,-1,Negative
3343,Student_3343,Nothing special about the sessions,0,Neutral
3344,Student_3344,The course was okay,0,Neutral
3347,Student_3347,Nothing special about the sessions,0,Neutral
3348,Student_3348,The course was okay,0,Neutral
3349,Student_3349,The course was okay,0,Neutral
3353,Student_3353,The teaching was poor and bad,-2,Negative
3354,Student_3354,It was an average experience,0,Neutral
3355,Student_3355,I hate the scheduling system,-1,Negative
3356,Student_3356,Bad explanation and poor support,-1,Negative
3358,Student_3358,I hate the scheduling system,-1,Negative
3360,Student_3360,Nothing special about the sessions,0,Neutral
3363,Student_3363,I hate the scheduling system,-1,Negative
3364,Student_3364,I hate the scheduling system,-1,Negative
3367,Student_3367,The teaching was poor and bad,-2,Negative
3369,Student_3369,The class was normal,0,Neutral
3371,Student_3371,I had a terrible experience,-1,Negative
3372,Student_3372,Bad explanation and poor support,-1,Negative
3373,Student_3373,I hate the scheduling system,-1,Negative
3374,Student_3374,Nothing special about the sessions,0,Neutral
3375,Student_3375,The course was okay,0,Neutral
3376,Student_3376,Bad explanation and poor support,-1,Negative
3377,Student_3377,It was an average experience,0,Neutral
3378,Student_3378,I had a terrible experience,-1,Negative
3379,Student_3379,The course content was awful,-1,Negative
3380,Student_3380,I had a terrible experience,-1,Negative
3381,Student_3381,It was an average experience,0,Neutral
3382,Student_3382,The class was normal,0,Neutral
3384,Student_3384,It was fine overall,0,Neutral
3385,Student_3385,The course was okay,0,Neutral
3387,Student_3387,The course was okay,0,Neutral
3388,Student_3388,I had a terrible experience,-1,Negative
3389,Student_3389,The teaching was poor and bad,-2,Negative
3392,Student_3392,I hate the scheduling system,-1,Negative
3396,Student_3396,It was fine overall,0,Neutral
3397,Student_3397,It was fine overall,0,Neutral
3398,Student_3398,Bad explanation and poor support,-1,Negative
3399,Student_3399,The teaching was poor and bad,-2,Negative
3400,Student_3400,The class was normal,0,Neutral
3401,Student_3401,I hate the scheduling system,-1,Negative
3402,Student_3402,Bad explanation and poor support,-1,Negative
3403,Student_3403,The class was normal,0,Neutral
3405,Student_3405,It was an average experience,0,Neutral
3407,Student_3407,The course content was awful,-1,Negative
3408,Student_3408,I had a terrible experience,-1,Negative
3412,Student_3412,It was fine overall,0,Neutral
3416,Student_3416,Nothing special about the sessions,0,Neutral
3417,Student_3417,I had a terrible experience,-1,Negative
3418,Student_3418,The course content was awful,-1,Negative
3424,Student_3424,Nothing special about the sessions,0,Neutral
3426,Student_3426,Bad explanation and poor support,-1,Negative
3427,Student_3427,The course content was awful,-1,Negative
3428,Student_3428,The course was okay,0,Neutral
3432,Student_3432,The class was normal,0,Neutral
3433,Student_3433,It was an average experience,0,Neutral
3436,Student_3436,I had a terrible experience,-1,Negative
3437,Student_3437,Nothing special about the sessions,0,Neutral
3439,Student_3439,The course was okay,0,Neutral
3440,Student_3440,It was an average experience,0,Neutral
3443,Student_3443,It was fine overall,0,Neutral
3444,Student_3444,The class was normal,0,Neutral
3446,Student_3446,I hate the scheduling system,-1,Negative
3447,Student_3447,The teaching was poor and bad,-2,Negative
3448,Student_3448,The class was normal,0,Neutral
3449,Student_3449,It was fine overall,0,Neutral
3450,Student_3450,The course content was awful,-1,Negative
3453,Student_3453,Nothing special about the sessions,0,Neutral
3454,Student_3454,I hate the scheduling system,-1,Negative
3456,Student_3456,Bad explanation and poor support,-1,Negative
3457,Student_3457,It was an average experience,0,Neutral
3458,Student_3458,The course was okay,0,Neutral
3459,Student_3459,It was fine overall,0,Neutral
3460,Student_3460,It was an average experience,0,Neutral
3461,Student_3461,It was an average experience,0,Neutral
3464,Student_3464,The teaching was poor and bad,-2,Negative
3465,Student_3465,The class was normal,0,Neutral
3466,Student_3466,I hate the scheduling system,-1,Negative
3467,Student_3467,It was an average experience,0,Neutral
3468,Student_3468,The course content was awful,-1,Negative
3469,Student_3469,The course content was awful,-1,Negative
3470,Student_3470,The class was normal,0,Neutral
3472,Student_3472,The teaching was poor and bad,-2,Negative
3474,Student_3474,Nothing special about the sessions,0,Neutral
3475,Student_3475,The course was okay,0,Neutral
3476,Student_3476,Bad explanation and poor support,-1,Negative
3478,Student_3478,The course content was awful,-1,Negative
3479,Student_3479,It was fine overall,0,Neutral
3480,Student_3480,It was an average experience,0,Neutral
3485,Student_3485,The course content was awful,-1,Negative
3486,Student_3486,It was fine overall,0,Neutral
3487,Student_3487,The class was normal,0,Neutral
3492,Student_3492,The teaching was poor and bad,-2,Negative
3496,Student_3496,The class was normal,0,Neutral
3498,Student_3498,The course was okay,0,Neutral
3499,Student_3499,It was fine overall,0,Neutral
3500,Student_3500,I had a terrible experience,-1,Negative
3501,Student_3501,The teaching was poor and bad,-2,Negative
3502,Student_3502,The class was normal,0,Neutral
3503,Student_3503,It was an average experience,0,Neutral
3504,Student_3504,The teaching was poor and bad,-2,Negative
3505,Student_3505,I had a terrible experience,-1,Negative
3508,Student_3508,It was fine overall,0,Neutral
3509,Student_3509,The teaching was poor and bad,-2,Negative
3511,Student_3511,The course was okay,0,Neutral
3515,Student_3515,The course content was awful,-1,Negative
3516,Student_3516,I had a terrible experience,-1,Negative
3518,Student_3518,Bad explanation and poor support,-1,Negative
3519,Student_3519,I had a terrible experience,-1,Negative
3520,Student_3520,It was fine overall,0,Neutral
3521,Student_3521,It was an average experience,0,Neutral
3522,Student_3522,Bad explanation and poor support,-1,Negative
3524,Student_3524,I had a terrible experience,-1,Negative
3527,Student_3527,The class was normal,0,Neutral
3528,Student_3528,The course content was awful,-1,Negative
3529,Student_3529,The course content was awful,-1,Negative
3530,Student_3530,The teaching was poor and bad,-2,Negative
3531,Student_3531,The course was okay,0,Neutral
3533,Student_3533,It was fine overall,0,Neutral
3534,Student_3534,It was an average experience,0,Neutral
3535,Student_3535,Nothing special about the sessions,0,Neutral
3536,Student_3536,It was an average experience,0,Neutral
3537,Student_3537,It was fine overall,0,Neutral
3538,Student_3538,It was fine overall,0,Neutral
3541,Student_3541,Bad explanation and poor support,-1,Negative
3543,Student_3543,It was fine overall,0,Neutral
3545,Student_3545,The teaching was poor and bad,-2,Negative
3546,Student_3546,Nothing special about the sessions,0,Neutral
3548,Student_3548,I had a terrible experience,-1,Negative
3549,Student_3549,It was fine overall,0,Neutral
3550,Student_3550,The course was okay,0,Neutral
3551,Student_3551,I had a terrible experience,-1,Negative
3552,Student_3552,I hate the scheduling system,-1,Negative
3553,Student_3553,The course was okay,0,Neutral
3558,Student_3558,Nothing special about the sessions,0,Neutral
3559,Student_3559,Nothing special about the sessions,0,Neutral
3560,Student_3560,Bad explanation and poor support,-1,Negative
3561,Student_3561,Bad explanation and poor support,-1,Negative
3562,Student_3562,Bad explanation and poor support,-1,Negative
3565,Student_3565,The teaching was poor and bad,-2,Negative
