Student ID,Student Name,Feedback,Score,Sentiment
2822,Student_2822,The course was excellent and amazing,2,Positive
2823,Student_2823,The course was excellent and amazing,2,Positive
2824,Student_2824,Amazing practical exposure and great learning,2,Positive
2829,Student_2829,Amazing practical exposure and great learning,2,Positive
2832,Student_2832,The course was excellent and amazing,2,Positive
2835,Student_2835,Amazing practical exposure and great learning,2,Positive
2836,Student_2836,Excellent support from faculty,2,Positive
2840,Student_2840,Amazing practical exposure and great learning,2,Positive
2841,Student_2841,Amazing practical exposure and great learning,2,Positive
2845,Student_2845,The sessions were very good and helpful,2,Positive
2846,Student_2846,Excellent support from faculty,2,Positive
2848,Student_2848,I love the teaching style it is great,2,Positive
2849,Student_2849,I love the teaching style it is great,2,Positive
2851,Student_2851,The sessions were very good and helpful,2,Positive
2852,Student_2852,Amazing practical exposure and great learning,2,Positive
2854,Student_2854,I love the teaching style it is great,2,Positive
2857,Student_2857,Excellent support from faculty,2,Positive
2861,Student_2861,Excellent support from faculty,2,Positive
2865,Student_2865,Amazing practical exposure and great learning,2,Positive
2869,Student_2869,I love the teaching style it is great,2,Positive
2872,Student_2872,Amazing practical exposure and great learning,2,Positive
2878,Student_2878,Amazing practical exposure and great learning,2,Positive
2879,Student_2879,The sessions were very good and helpful,2,Positive
2880,Student_2880,Amazing practical exposure and great learning,2,Positive
2883,Student_2883,I love the teaching style it is great,2,Positive
2887,Student_2887,Excellent support from faculty,2,Positive
2888,Student_2888,The course was excellent and amazing,2,Positive
2892,Student_2892,The sessions were very good and helpful,2,Positive
2893,Student_2893,The course was excellent and amazing,2,Positive
2902,Student_2902,I love the teaching style it is great,2,Positive
2909,Student_2909,Excellent support from faculty,2,Positive
2910,Student_2910,I love the teaching style it is great,2,Positive
2912,Student_2912,I love the teaching style it is great,2,Positive
2913,Student_2913,Amazing practical exposure and great learning,2,Positive
2922,Student_2922,The sessions were very good and helpful,2,Positive
2925,Student_2925,The sessions were very good and helpful,2,Positive
2926,Student_2926,I love the teaching style it is great,2,Positive
2929,Student_2929,The course was excellent and amazing,2,Positive
2932,Student_2932,Excellent support from faculty,2,Positive
2937,Student_2937,Amazing practical exposure and great learning,2,Positive
2944,Student_2944,The sessions were very good and helpful,2,Positive
2950,Student_2950,The course was excellent and amazing,2,Positive
2952,Student_2952,Excellent support from faculty,2,Positive
2953,Student_2953,The course was excellent and amazing,2,Positive
2954,Student_2954,The course was excellent and amazing,2,Positive
2956,Student_2956,I love the teaching style it is great,2,Positive
2958,Student_2958,The sessions were very good and helpful,2,Positive
2960,Student_2960,Excellent support from faculty,2,Positive
2962,Student_2962,The sessions were very good and helpful,2,Positive
2964,Student_2964,Excellent support from faculty,2,Positive
2973,Student_2973,Excellent support from faculty,2,Positive
2974,Student_2974,Amazing practical exposure and great learning,2,Positive
2976,Student_2976,The sessions were very good and helpful,2,Positive
2980,Student_2980,Amazing practical exposure and great learning,2,Positive
2983,Student_2983,The sessions were very good and helpful,2,Positive
2984,Student_2984,The course was excellent and amazing,2,Positive
2986,Student_2986,The course was excellent and amazing,2,Positive
2988,Student_2988,The sessions were very good and helpful,2,Positive
2998,Student_2998,Excellent support from faculty,2,Positive
3001,Student_3001,The sessions were very good and helpful,2,Positive
3010,Student_3010,The course was excellent and amazing,2,Positive
3011,Student_3011,The course was excellent and amazing,2,Positive
3013,Student_3013,The sessions were very good and helpful,2,Positive
3015,Student_3015,I love the teaching style it is great,2,Positive
3017,Student_3017,Amazing practical exposure and great learning,2,Positive
3022,Student_3022,The sessions were very good and helpful,2,Positive
3023,Student_3023,The sessions were very good and helpful,2,Positive
3024,Student_3024,The sessions were very good and helpful,2,Positive
3026,Student_3026,Excellent support from faculty,2,Positive
3029,Student_3029,Excellent support from faculty,2,Positive
3031,Student_3031,The sessions were very good and helpful,2,Positive
3032,Student_3032,The sessions were very good and helpful,2,Positive
3036,Student_3036,The sessions were very good and helpful,2,Positive
3037,Student_3037,I love the teaching style it is great,2,Positive
3041,Student_3041,Excellent support from faculty,2,Positive
3043,Student_3043,Amazing practical exposure and great learning,2,Positive
3048,Student_3048,I love the teaching style it is great,2,Positive
3057,Student_3057,Amazing practical exposure and great learning,2,Positive
3058,Student_3058,I love the teaching style it is great,2,Positive
3060,Student_3060,The sessions were very good and helpful,2,Positive
3066,Student_3066,Amazing practical exposure and great learning,2,Positive
3067,Student_3067,The sessions were very good and helpful,2,Positive
3071,Student_3071,Amazing practical exposure and great learning,2,Positive
3074,Student_3074,The course was excellent and amazing,2,Positive
3076,Student_3076,Amazing practical exposure and great learning,2,Positive
3084,Student_3084,The sessions were very good and helpful,2,Positive
3085,Student_3085,The sessions were very good and helpful,2,Positive
3088,Student_3088,The sessions were very good and helpful,2,Positive
3093,Student_3093,The course was excellent and amazing,2,Positive
3097,Student_3097,I love the teaching style it is great,2,Positive
3101,Student_3101,The course was excellent and amazing,2,Positive
3106,Student_3106,The sessions were very good and helpful,2,Positive
3108,Student_3108,The sessions were very good and helpful,2,Positive
3109,Student_3109,The course was excellent and amazing,2,Positive
3112,Student_3112,Excellent support from faculty,2,Positive
3113,Student_3113,The sessions were very good and helpful,2,Positive
3114,Student_3114,I love the teaching style it is great,2,Positive
3117,Student_3117,Amazing practical exposure and great learning,2,Positive
3119,Student_3119,I love the teaching style it is great,2,Positive
3126,Student_3126,I love the teaching style it is great,2,Positive
3127,Student_3127,I love the teaching style it is great,2,Positive
3134,Student_3134,The course was excellent and amazing,2,Positive
3142,Student_3142,The course was excellent and amazing,2,Positive
3145,Student_3145,Amazing practical exposure and great learning,2,Positive
3148,Student_3148,Excellent support from faculty,2,Positive
3150,Student_3150,The sessions were very good and helpful,2,Positive
3151,Student_3151,Excellent support from faculty,2,Positive
3152,Student_3152,Excellent support from faculty,2,Positive
3155,Student_3155,The sessions were very good and helpful,2,Positive
3159,Student_3159,Excellent support from faculty,2,Positive
3163,Student_3163,Excellent support from faculty,2,Positive
3168,Student_3168,The course was excellent and amazing,2,Positive
3169,Student_3169,I love the teaching style it is great,2,Positive
3171,Student_3171,Amazing practical exposure and great learning,2,Positive
3172,Student_3172,I love the teaching style it is great,2,Positive
3174,Student_3174,I love the teaching style it is great,2,Positive
3175,Student_3175,The sessions were very good and helpful,2,Positive
3182,Student_3182,The sessions were very good and helpful,2,Positive
3188,Student_3188,The course was excellent and amazing,2,Positive
3189,Student_3189,Amazing practical exposure and great learning,2,Positive
3192,Student_3192,Amazing practical exposure and great learning,2,Positive
3197,Student_3197,Amazing practical exposure and great learning,2,Positive
3202,Student_3202,I love the teaching style it is great,2,Positive
3205,Student_3205,I love the teaching style it is great,2,Positive
3207,Student_3207,Excellent support from faculty,2,Positive
3208,Student_3208,Excellent support from faculty,2,Positive
3210,Student_3210,I love the teaching style it is great,2,Positive
3213,Student_3213,Excellent support from faculty,2,Positive
3215,Student_3215,I love the teaching style it is great,2,Positive
3216,Student_3216,The course was excellent and amazing,2,Positive
3217,Student_3217,The course was excellent and amazing,2,Positive
3221,Student_3221,The sessions were very good and helpful,2,Positive
3223,Student_3223,The sessions were very good and helpful,2,Positive
3225,Student_3225,The course was excellent and amazing,2,Positive
3226,Student_3226,Excellent support from faculty,2,Positive
3232,Student_3232,Amazing practical exposure and great learning,2,Positive
3236,Student_3236,I love the teaching style it is great,2,Positive
3240,Student_3240,Excellent support from faculty,2,Positive
3252,Student_3252,I love the teaching style it is great,2,Positive
3254,Student_3254,The sessions were very good and helpful,2,Positive
3255,Student_3255,The course was excellent and amazing,2,Positive
3257,Student_3257,The sessions were very good and helpful,2,Positive
3259,Student_3259,The course was excellent and amazing,2,Positive
3260,Student_3260,I love the teaching style it is great,2,Positive
3264,Student_3264,Amazing practical exposure and great learning,2,Positive
3266,Student_3266,The course was excellent and amazing,2,Positive
3269,Student_3269,The sessions were very good and helpful,2,Positive
3272,Student_3272,Excellent support from faculty,2,Positive
3273,Student_3273,Amazing practical exposure and great learning,2,Positive
3274,Student_3274,The sessions were very good and helpful,2,Positive
3276,Student_3276,I love the teaching style it is great,2,Positive
3277,Student_3277,Excellent support from faculty,2,Positive
3278,Student_3278,Amazing practical exposure and great learning,2,Positive
3279,Student_3279,Excellent support from faculty,2,Positive
3280,Student_3280,I love the teaching style it is great,2,Positive
3281,Student_3281,I love the teaching style it is great,2,Positive
3291,Student_3291,The sessions were very good and helpful,2,Positive
3295,Student_3295,Excellent support from faculty,2,Positive
3298,Student_3298,The sessions were very good and helpful,2,Positive
3301,Student_3301,I love the teaching style it is great,2,Positive
3303,Student_3303,The course was excellent and amazing,2,Positive
3304,Student_3304,The sessions were very good and helpful,2,Positive
3308,Student_3308,I love the teaching style it is great,2,Positive
3312,Student_3312,I love the teaching style it is great,2,Positive
3313,Student_3313,The sessions were very good and helpful,2,Positive
3314,Student_3314,Excellent support from faculty,2,Positive
3315,Student_3315,Excellent support from faculty,2,Positive
3325,Student_3325,I love the teaching style it is great,2,Positive
3326,Student_3326,Amazing practical exposure and great learning,2,Positive
3329,Student_3329,I love the teaching style it is great,2,Positive
3331,Student_3331,I love the teaching style it is great,2,Positive
3332,Student_3332,Amazing practical exposure and great learning,2,Positive
3333,Student_3333,The sessions were very good and helpful,2,Positive
3336,Student_3336,I love the teaching style it is great,2,Positive
3338,Student_3338,The course was excellent and amazing,2,Positive
3339,Student_3339,Excellent support from faculty,2,Positive
3343,Student_3343,The sessions were very good and helpful,2,Positive
3344,Student_3344,The sessions were very good and helpful,2,Positive
3345,Student_3345,The sessions were very good and helpful,2,Positive
3347,Student_3347,Amazing practical exposure and great learning,2,Positive
3348,Student_3348,The sessions were very good and helpful,2,Positive
3349,Student_3349,I love the teaching style it is great,2,Positive
3350,Student_3350,The course was excellent and amazing,2,Positive
3353,Student_3353,Amazing practical exposure and great learning,2,Positive
3359,Student_3359,I love the teaching style it is great,2,Positive
3362,Student_3362,Amazing practical exposure and great learning,2,Positive
3372,Student_3372,Excellent support from faculty,2,Positive
3374,Student_3374,The course was excellent and amazing,2,Positive
3378,Student_3378,I love the teaching style it is great,2,Positive
3381,Student_3381,Amazing practical exposure and great learning,2,Positive
3383,Student_3383,I love the teaching style it is great,2,Positive
3384,Student_3384,Excellent support from faculty,2,Positive
3388,Student_3388,The sessions were very good and helpful,2,Positive
3393,Student_3393,The course was excellent and amazing,2,Positive
3396,Student_3396,I love the teaching style it is great,2,Positive
3397,Student_3397,Excellent support from faculty,2,Positive
3401,Student_3401,Amazing practical exposure and great learning,2,Positive
3402,Student_3402,Amazing practical exposure and great learning,2,Positive
3403,Student_3403,I love the teaching style it is great,2,Positive
3404,Student_3404,I love the teaching style it is great,2,Positive
3405,Student_3405,The sessions were very good and helpful,2,Positive
3410,Student_3410,The course was excellent and amazing,2,Positive
3412,Student_3412,Excellent support from faculty,2,Positive
3415,Student_3415,I love the teaching style it is great,2,Positive
3421,Student_3421,The course was excellent and amazing,2,Positive
3422,Student_3422,The sessions were very good and helpful,2,Positive
3424,Student_3424,Amazing practical exposure and great learning,2,Positive
3432,Student_3432,Amazing practical exposure and great learning,2,Positive
3433,Student_3433,Excellent support from faculty,2,Positive
3434,Student_3434,Excellent support from faculty,2,Positive
3436,Student_3436,Excellent support from faculty,2,Positive
3437,Student_3437,Amazing practical exposure and great learning,2,Positive
3438,Student_3438,Amazing practical exposure and great learning,2,Positive
3439,Student_3439,Excellent support from faculty,2,Positive
3442,Student_3442,The course was excellent and amazing,2,Positive
3443,Student_3443,The course was excellent and amazing,2,Positive
3452,Student_3452,The course was excellent and amazing,2,Positive
3455,Student_3455,The course was excellent and amazing,2,Positive
3458,Student_3458,The sessions were very good and helpful,2,Positive
3460,Student_3460,Amazing practical exposure and great learning,2,Positive
3461,Student_3461,The sessions were very good and helpful,2,Positive
3462,Student_3462,Amazing practical exposure and great learning,2,Positive
3469,Student_3469,The course was excellent and amazing,2,Positive
3471,Student_3471,Amazing practical exposure and great learning,2,Positive
3473,Student_3473,The sessions were very good and helpful,2,Positive
3474,Student_3474,Amazing practical exposure and great learning,2,Positive
3475,Student_3475,The course was excellent and amazing,2,Positive
3476,Student_3476,The sessions were very good and helpful,2,Positive
3477,Student_3477,Amazing practical exposure and great learning,2,Positive
3480,Student_3480,The sessions were very good and helpful,2,Positive
3481,Student_3481,Excellent support from faculty,2,Positive
3485,Student_3485,The course was excellent and amazing,2,Positive
3488,Student_3488,Amazing practical exposure and great learning,2,Positive
3489,Student_3489,Amazing practical exposure and great learning,2,Positive
3491,Student_3491,I love the teaching style it is great,2,Positive
3495,Student_3495,I love the teaching style it is great,2,Positive
3497,Student_3497,Excellent support from faculty,2,Positive
3498,Student_3498,The course was excellent and amazing,2,Positive
3499,Student_3499,The sessions were very good and helpful,2,Positive
3503,Student_3503,The course was excellent and amazing,2,Positive
3507,Student_3507,I love the teaching style it is great,2,Positive
3515,Student_3515,The course was excellent and amazing,2,Positive
3523,Student_3523,Excellent support from faculty,2,Positive
3525,Student_3525,The sessions were very good and helpful,2,Positive
3526,Student_3526,I love the teaching style it is great,2,Positive
3529,Student_3529,Excellent support from faculty,2,Positive
3533,Student_3533,Excellent support from faculty,2,Positive
3536,Student_3536,Amazing practical exposure and great learning,2,Positive
3540,Student_3540,The sessions were very good and helpful,2,Positive
3546,Student_3546,I love the teaching style it is great,2,Positive
3548,Student_3548,The course was excellent and amazing,2,Positive
3552,Student_3552,The course was excellent and amazing,2,Positive
3554,Student_3554,I love the teaching style it is great,2,Positive
3555,Student_3555,I love the teaching style it is great,2,Positive
3558,Student_3558,The course was excellent and amazing,2,Positive
3561,Student_3561,Amazing practical exposure and great learning,2,Positive
3565,Student_3565,Excellent support from faculty,2,Positive
3567,Student_3567,Excellent support from faculty,2,Positive
3568,Student_3568,The sessions were very good and helpful,2,Positive
3570,Student_3570,Amazing practical exposure and great learning,2,Positive
3571,Student_3571,The course was excellent and amazing,2,Positive
3572,Student_3572,The course was excellent and amazing,2,Positive
3576,Student_3576,I love the teaching style it is great,2,Positive
3578,Student_3578,The sessions were very good and helpful,2,Positive
3580,Student_3580,The course was excellent and amazing,2,Positive
3581,Student_3581,The course was excellent and amazing,2,Positive
3584,Student_3584,The sessions were very good and helpful,2,Positive
3585,Student_3585,The sessions were very good and helpful,2,Positive
3592,Student_3592,The sessions were very good and helpful,2,Positive
3596,Student_3596,The course was excellent and amazing,2,Positive
3600,Student_3600,Excellent support from faculty,2,Positive
3605,Student_3605,The sessions were very good and helpful,2,Positive
3606,Student_3606,Excellent support from faculty,2,Positive
3607,Student_3607,Excellent support from faculty,2,Positive
3612,Student_3612,The sessions were very good and helpful,2,Positive
3613,Student_3613,I love the teaching style it is great,2,Positive
3618,Student_3618,The course was excellent and amazing,2,Positive
3619,Student_3619,I love the teaching style it is great,2,Positive
3624,Student_3624,Amazing practical exposure and great learning,2,Positive
3625,Student_3625,The course was excellent and amazing,2,Positive
3627,Student_3627,Excellent support from faculty,2,Positive
3628,Student_3628,Amazing practical exposure and great learning,2,Positive
3637,Student_3637,The course was excellent and amazing,2,Positive
3647,Student_3647,The sessions were very good and helpful,2,Positive
3656,Student_3656,Amazing practical exposure and great learning,2,Positive
3657,Student_3657,I love the teaching style it is great,2,Positive
3673,Student_3673,Amazing practical exposure and great learning,2,Positive
3674,Student_3674,Amazing practical exposure and great learning,2,Positive
3677,Student_3677,The course was excellent and amazing,2,Positive
3684,Student_3684,Excellent support from faculty,2,Positive
3689,Student_3689,Excellent support from faculty,2,Positive
3691,Student_3691,I love the teaching style it is great,2,Positive
3696,Student_3696,Amazing practical exposure and great learning,2,Positive
3698,Student_3698,Amazing practical exposure and great learning,2,Positive
3699,Student_3699,Excellent support from faculty,2,Positive
3703,Student_3703,Excellent support from faculty,2,Positive
3707,Student_3707,I love the teaching style it is great,2,Positive
3710,Student_3710,The course was excellent and amazing,2,Positive
3714,Student_3714,The course was excellent and amazing,2,Positive
3715,Student_3715,The sessions were very good and helpful,2,Positive
3716,Student_3716,Excellent support from faculty,2,Positive
3718,Student_3718,I love the teaching style it is great,2,Positive
3721,Student_3721,The sessions were very good and helpful,2,Positive
3722,Student_3722,The course was excellent and amazing,2,Positive
3723,Student_3723,The course was excellent and amazing,2,Positive
3725,Student_3725,Excellent support from faculty,2,Positive
3726,Student_3726,Amazing practical exposure and great learning,2,Positive
3727,Student_3727,I love the teaching style it is great,2,Positive
3730,Student_3730,Excellent support from faculty,2,Positive
3734,Student_3734,I love the teaching style it is great,2,Positive
3735,Student_3735,Amazing practical exposure and great learning,2,Positive
3739,Student_3739,I love the teaching style it is great,2,Positive
3740,Student_3740,The course was excellent and amazing,2,Positive
3742,Student_3742,I love the teaching style it is great,2,Positive
3743,Student_3743,The course was excellent and amazing,2,Positive
3747,Student_3747,The course was excellent and amazing,2,Positive
3751,Student_3751,Excellent support from faculty,2,Positive
3752,Student_3752,The sessions were very good and helpful,2,Positive
3757,Student_3757,The course was excellent and amazing,2,Positive
3763,Student_3763,The sessions were very good and helpful,2,Positive
3764,Student_3764,Excellent support from faculty,2,Positive
3766,Student_3766,Excellent support from faculty,2,Positive
3768,Student_3768,The course was excellent and amazing,2,Positive
3769,Student_3769,I love the teaching style it is great,2,Positive
3770,Student_3770,I love the teaching style it is great,2,Positive
3775,Student_3775,Excellent support from faculty,2,Positive
3779,Student_3779,The sessions were very good and helpful,2,Positive
3782,Student_3782,Excellent support from faculty,2,Positive
3785,Student_3785,Amazing practical exposure and great learning,2,Positive
3787,Student_3787,Excellent support from faculty,2,Positive
3790,Student_3790,I love the teaching style it is great,2,Positive
3797,Student_3797,I love the teaching style it is great,2,Positive
3803,Student_3803,Excellent support from faculty,2,Positive
3805,Student_3805,I love the teaching style it is great,2,Positive
3806,Student_3806,Amazing practical exposure and great learning,2,Positive
3807,Student_3807,The sessions were very good and helpful,2,Positive
3808,Student_3808,I love the teaching style it is great,2,Positive
3809,Student_3809,I love the teaching style it is great,2,Positive
3815,Student_3815,I love the teaching style it is great,2,Positive
3816,Student_3816,The course was excellent and amazing,2,Positive
3818,Student_3818,Amazing practical exposure and great learning,2,Positive
3819,Student_3819,Amazing practical exposure and great learning,2,Positive
3820,Student_3820,I love the teaching style it is great,2,Positive
3823,Student_3823,Amazing practical exposure and great learning,2,Positive
3824,Student_3824,Amazing practical exposure and great learning,2,Positive
3825,Student_3825,Amazing practical exposure and great learning,2,Positive
3826,Student_3826,The sessions were very good and helpful,2,Positive
3828,Student_3828,The sessions were very good and helpful,2,Positive
3834,Student_3834,The sessions were very good and helpful,2,Positive
3835,Student_3835,The sessions were very good and helpful,2,Positive
3838,Student_3838,Excellent support from faculty,2,Positive
3840,Student_3840,The course was excellent and amazing,2,Positive
3842,Student_3842,The sessions were very good and helpful,2,Positive
3844,Student_3844,Amazing practical exposure and great learning,2,Positive
3845,Student_3845,I love the teaching style it is great,2,Positive
3849,Student_3849,I love the teaching style it is great,2,Positive
3853,Student_3853,Excellent support from faculty,2,Positive
3855,Student_3855,Amazing practical exposure and great learning,2,Positive
3856,Student_3856,Amazing practical exposure and great learning,2,Positive
3862,Student_3862,The course was excellent and amazing,2,Positive
3864,Student_3864,The sessions were very good and helpful,2,Positive
3868,Student_3868,I love the teaching style it is great,2,Positive
3869,Student_3869,I love the teaching style it is great,2,Positive
3872,Student_3872,The course was excellent and amazing,2,Positive
3876,Student_3876,Excellent support from faculty,2,Positive
3877,Student_3877,The course was excellent and amazing,2,Positive
3879,Student_3879,The sessions were very good and helpful,2,Positive
3880,Student_3880,I love the teaching style it is great,2,Positive
3881,Student_3881,The sessions were very good and helpful,2,Positive
3885,Student_3885,I love the teaching style it is great,2,Positive
3886,Student_3886,Excellent support from faculty,2,Positive
3889,Student_3889,The sessions were very good and helpful,2,Positive
3890,Student_3890,The sessions were very good and helpful,2,Positive
3893,Student_3893,The sessions were very good and helpful,2,Positive
3895,Student_3895,The sessions were very good and helpful,2,Positive
3899,Student_3899,The sessions were very good and helpful,2,Positive
3901,Student_3901,The course was excellent and amazing,2,Positive
3903,Student_3903,Amazing practical exposure and great learning,2,Positive
3905,Student_3905,Amazing practical exposure and great learning,2,Positive
3908,Student_3908,I love the teaching style it is great,2,Positive
3910,Student_3910,The sessions were very good and helpful,2,Positive
3911,Student_3911,The course was excellent and amazing,2,Positive
3912,Student_3912,The course was excellent and amazing,2,Positive
3914,Student_3914,I love the teaching style it is great,2,Positive
3918,Student_3918,Excellent support from faculty,2,Positive
3921,Student_3921,The course was excellent and amazing,2,Positive
3923,Student_3923,The course was excellent and amazing,2,Positive
3925,Student_3925,Excellent support from faculty,2,Positive
3926,Student_3926,Excellent support from faculty,2,Positive
3929,Student_3929,The course was excellent and amazing,2,Positive
3933,Student_3933,I love the teaching style it is great,2,Positive
3935,Student_3935,The sessions were very good and helpful,2,Positive
3936,Student_3936,Excellent support from faculty,2,Positive
3940,Student_3940,I love the teaching style it is great,2,Positive
3941,Student_3941,The course was excellent and amazing,2,Positive
3942,Student_3942,I love the teaching style it is great,2,Positive
3946,Student_3946,The course was excellent and amazing,2,Positive
3949,Student_3949,Amazing practical exposure and great learning,2,Positive
3950,Student_3950,The course was excellent and amazing,2,Positive
3953,Student_3953,The sessions were very good and helpful,2,Positive
3955,Student_3955,Excellent support from faculty,2,Positive
3956,Student_3956,Amazing practical exposure and great learning,2,Positive
3957,Student_3957,I love the teaching style it is great,2,Positive
3958,Student_3958,I love the teaching style it is great,2,Positive
3959,Student_3959,The sessions were very good and helpful,2,Positive
3961,Student_3961,The course was excellent and amazing,2,Positive
3967,Student_3967,I love the teaching style it is great,2,Positive
3969,Student_3969,The sessions were very good and helpful,2,Positive
3971,Student_3971,The sessions were very good and helpful,2,Positive
3972,Student_3972,The course was excellent and amazing,2,Positive
3976,Student_3976,Amazing practical exposure and great learning,2,Positive
3978,Student_3978,The sessions were very good and helpful,2,Positive
3983,Student_3983,I love the teaching style it is great,2,Positive
3984,Student_3984,The course was excellent and amazing,2,Positive
3985,Student_3985,I love the teaching style it is great,2,Positive
3992,Student_3992,The course was excellent and amazing,2,Positive
3994,Student_3994,Amazing practical exposure and great learning,2,Positive
3999,Student_3999,Excellent support from faculty,2,Positive
4005,Student_4005,The sessions were very good and helpful,2,Positive
4007,Student_4007,The sessions were very good and helpful,2,Positive
4009,Student_4009,The sessions were very good and helpful,2,Positive
4013,Student_4013,Amazing practical exposure and great learning,2,Positive
4016,Student_4016,The sessions were very good and helpful,2,Positive
4017,Student_4017,The sessions were very good and helpful,2,Positive
4019,Student_4019,The sessions were very good and helpful,2,Positive
4021,Student_4021,Excellent support from faculty,2,Positive
4024,Student_4024,Amazing practical exposure and great learning,2,Positive
4035,Student_4035,The course was excellent and amazing,2,Positive
4036,Student_4036,The sessions were very good and helpful,2,Positive
4037,Student_4037,Amazing practical exposure and great learning,2,Positive
4045,Student_4045,Excellent support from faculty,2,Positive
4050,Student_4050,Excellent support from faculty,2,Positive
4052,Student_4052,The sessions were very good and helpful,2,Positive
4055,Student_4055,Excellent support from faculty,2,Positive
4060,Student_4060,Excellent support from faculty,2,Positive
4068,Student_4068,Amazing practical exposure and great learning,2,Positive
4084,Student_4084,Amazing practical exposure and great learning,2,Positive
4085,Student_4085,Amazing practical exposure and great learning,2,Positive
4087,Student_4087,Amazing practical exposure and great learning,2,Positive
4088,Student_4088,Amazing practical exposure and great learning,2,Positive
4094,Student_4094,Amazing practical exposure and great learning,2,Positive
4097,Student_4097,The sessions were very good and helpful,2,Positive
4099,Student_4099,I love the teaching style it is great,2,Positive
4101,Student_4101,Amazing practical exposure and great learning,2,Positive
4102,Student_4102,Amazing practical exposure and great learning,2,Positive
4106,Student_4106,I love the teaching style it is great,2,Positive
4107,Student_4107,The course was excellent and amazing,2,Positive
4108,Student_4108,I love the teaching style it is great,2,Positive
4111,Student_4111,Excellent support from faculty,2,Positive
4125,Student_4125,I love the teaching style it is great,2,Positive
4127,Student_4127,Amazing practical exposure and great learning,2,Positive
4132,Student_4132,The course was excellent and amazing,2,Positive
4133,Student_4133,Amazing practical exposure and great learning,2,Positive
4137,Student_4137,The sessions were very good and helpful,2,Positive
4138,Student_4138,Excellent support from faculty,2,Positive
4139,Student_4139,The sessions were very good and helpful,2,Positive
4143,Student_4143,The course was excellent and amazing,2,Positive
4146,Student_4146,Excellent support from faculty,2,Positive
4147,Student_4147,Excellent support from faculty,2,Positive
4148,Student_4148,I love the teaching style it is great,2,Positive
4152,Student_4152,The sessions were very good and helpful,2,Positive
4153,Student_4153,Excellent support from faculty,2,Positive
4154,Student_4154,Amazing practical exposure and great learning,2,Positive
4159,Student_4159,The course was excellent and amazing,2,Positive
4160,Student_4160,I love the teaching style it is great,2,Positive
4161,Student_4161,The sessions were very good and helpful,2,Positive
4164,Student_4164,The course was excellent and amazing,2,Positive
4169,Student_4169,The course was excellent and amazing,2,Positive
4171,Student_4171,I love the teaching style it is great,2,Positive
4175,Student_4175,Excellent support from faculty,2,Positive
4178,Student_4178,The sessions were very good and helpful,2,Positive
4182,Student_4182,The sessions were very good and helpful,2,Positive
4185,Student_4185,The sessions were very good and helpful,2,Positive
4186,Student_4186,The course was excellent and amazing,2,Positive
4189,Student_4189,I love the teaching style it is great,2,Positive
4192,Student_4192,The course was excellent and amazing,2,Positive
4198,Student_4198,The course was excellent and amazing,2,Positive
4200,Student_4200,Amazing practical exposure and great learning,2,Positive
4202,Student_4202,Excellent support from faculty,2,Positive
4203,Student_4203,Excellent support from faculty,2,Positive
4204,Student_4204,I love the teaching style it is great,2,Positive
4207,Student_4207,I love the teaching style it is great,2,Positive
4209,Student_4209,I love the teaching style it is great,2,Positive
4210,Student_4210,I love the teaching style it is great,2,Positive
4219,Student_4219,Excellent support from faculty,2,Positive
4220,Student_4220,Excellent support from faculty,2,Positive
4223,Student_4223,Amazing practical exposure and great learning,2,Positive
4228,Student_4228,The course was excellent and amazing,2,Positive
4229,Student_4229,I love the teaching style it is great,2,Positive
4230,Student_4230,I love the teaching style it is great,2,Positive
4231,Student_4231,I love the teaching style it is great,2,Positive
4232,Student_4232,I love the teaching style it is great,2,Positive
4233,Student_4233,The sessions were very good and helpful,2,Positive
4234,Student_4234,The course was excellent and amazing,2,Positive
4238,Student_4238,The sessions were very good and helpful,2,Positive
4240,Student_4240,I love the teaching style it is great,2,Positive
4241,Student_4241,Excellent support from faculty,2,Positive
4255,Student_4255,Excellent support from faculty,2,Positive
4262,Student_4262,Excellent support from faculty,2,Positive
4268,Student_4268,The course was excellent and amazing,2,Positive
4269,Student_4269,Excellent support from faculty,2,Positive
4280,Student_4280,I love the teaching style it is great,2,Positive
4282,Student_4282,I love the teaching style it is great,2,Positive
4284,Student_4284,Excellent support from faculty,2,Positive
4285,Student_4285,I love the teaching style it is great,2,Positive
4286,Student_4286,Amazing practical exposure and great learning,2,Positive
4288,Student_4288,Excellent support from faculty,2,Positive
4289,Student_4289,The course was excellent and amazing,2,Positive
4292,Student_4292,Amazing practical exposure and great learning,2,Positive
4297,Student_4297,I love the teaching style it is great,2,Positive
4305,Student_4305,The course was excellent and amazing,2,Positive
4306,Student_4306,Excellent support from faculty,2,Positive
4308,Student_4308,The sessions were very good and helpful,2,Positive
4311,Student_4311,Amazing practical exposure and great learning,2,Positive
4313,Student_4313,I love the teaching style it is great,2,Positive
4317,Student_4317,I love the teaching style it is great,2,Positive
4320,Student_4320,I love the teaching style it is great,2,Positive
4325,Student_4325,The course was excellent and amazing,2,Positive
4326,Student_4326,The course was excellent and amazing,2,Positive
4327,Student_4327,The course was excellent and amazing,2,Positive
4330,Student_4330,Excellent support from faculty,2,Positive
4331,Student_4331,The course was excellent and amazing,2,Positive
4334,Student_4334,I love the teaching style it is great,2,Positive
4341,Student_4341,I love the teaching style it is great,2,Positive
4343,Student_4343,Excellent support from faculty,2,Positive
4348,Student_4348,The sessions were very good and helpful,2,Positive
